time,ohc_mean,ohc_min,ohc_max
19780016,-9.765868960122378e+22,-1.3025504121764957e+23,-6.389157074148774e+22
19780116,-9.877780731220757e+22,-1.3182098934528244e+23,-6.551459974259771e+22
19780216,-9.971587581457144e+22,-1.32841463737848e+23,-6.684836741854128e+22
19780316,-1.0069644095855911e+23,-1.3391407855509946e+23,-6.825974825396311e+22
19780416,-1.0221492932765882e+23,-1.3556212355093961e+23,-7.028286315986983e+22
19780516,-1.0355914137655824e+23,-1.3698103365433846e+23,-7.207261466858512e+22
19780616,-1.0473698550126296e+23,-1.3824557162151011e+23,-7.354224205918761e+22
19780716,-1.0571378788776197e+23,-1.3940658459344747e+23,-7.476150684050519e+22
19780816,-1.0642490934638353e+23,-1.4005801526754786e+23,-7.593673167166664e+22
19780916,-1.0734916095521059e+23,-1.4084490371004041e+23,-7.733366646068375e+22
19781016,-1.083727516135383e+23,-1.4198433468196347e+23,-7.885053023127787e+22
19781116,-1.0993378120989815e+23,-1.4362829866594128e+23,-8.084643401293606e+22
19790016,-1.1116439115915703e+23,-1.446255795204259e+23,-8.254763049157843e+22
19790116,-1.1283256011463212e+23,-1.4598570413788868e+23,-8.467158211904188e+22
19790216,-1.1423852011730246e+23,-1.4718284648723668e+23,-8.647004358943652e+22
19790316,-1.1551403575868583e+23,-1.4824881549263801e+23,-8.821205769270162e+22
19790416,-1.1638357276033998e+23,-1.4889892360964782e+23,-8.967710492248306e+22
19790516,-1.1707012460601446e+23,-1.4918987265877458e+23,-9.097384287639049e+22
19790616,-1.1790262280337323e+23,-1.494414775109567e+23,-9.257179208177558e+22
19790716,-1.1885791299565218e+23,-1.4976872257068032e+23,-9.409492073475135e+22
19790816,-1.1956630925107922e+23,-1.4992808019169502e+23,-9.501342387395406e+22
19790916,-1.1988134820473275e+23,-1.498635315994358e+23,-9.554396292205706e+22
19791016,-1.200904245147937e+23,-1.4981728188306252e+23,-9.60171764011032e+22
19791116,-1.200701746795492e+23,-1.4942188535137777e+23,-9.6258064937972e+22
19800016,-1.2027481179145743e+23,-1.4930487657885911e+23,-9.66160665807508e+22
19800116,-1.2065841279523815e+23,-1.493798074694593e+23,-9.707482125319327e+22
19800216,-1.2145753631695839e+23,-1.497358140176032e+23,-9.806589614739138e+22
19800316,-1.2227881379584559e+23,-1.5008754064490121e+23,-9.925729565661453e+22
19800416,-1.2265481467501511e+23,-1.5002739357067779e+23,-1.0005142663790784e+23
19800516,-1.2304482850442523e+23,-1.5003574174318707e+23,-1.0085507147341397e+23
19800616,-1.232290137195857e+23,-1.4985744573513934e+23,-1.0142946957708806e+23
19800716,-1.2368716280799826e+23,-1.4990038455518657e+23,-1.0218809342831923e+23
19800816,-1.2422563644804474e+23,-1.5001616534620683e+23,-1.0314096653867817e+23
19800916,-1.2453819421854362e+23,-1.4987694557092592e+23,-1.039525482179276e+23
19801016,-1.2447416819396114e+23,-1.4934440392218862e+23,-1.0433752567187442e+23
19801116,-1.2381516531756731e+23,-1.4817615967044957e+23,-1.0414750153979708e+23
19810016,-1.231307088466795e+23,-1.469443388533709e+23,-1.040277703413037e+23
19810116,-1.2227331715250039e+23,-1.4551387776752777e+23,-1.039232553047513e+23
19810216,-1.2154547105124266e+23,-1.4435112640613424e+23,-1.0387787853610579e+23
19810316,-1.2045868400644377e+23,-1.4251703620848755e+23,-1.032848535443729e+23
19810416,-1.188971668203643e+23,-1.4007107195346753e+23,-1.0200118353538423e+23
19810516,-1.1776924930088864e+23,-1.3811219901974542e+23,-1.0105076563742216e+23
19810616,-1.1728292239056751e+23,-1.3691111827252329e+23,-1.008133914094626e+23
19810716,-1.1662128235635183e+23,-1.356139036876553e+23,-1.0041675338548056e+23
19810816,-1.1619544644514565e+23,-1.3454180603376106e+23,-1.0023237451553615e+23
19810916,-1.1582111760239776e+23,-1.3335484632317055e+23,-1.0021734525297967e+23
19811016,-1.155437544121469e+23,-1.322279796436079e+23,-1.0050841439809651e+23
19811116,-1.1570364811163722e+23,-1.3189565527410456e+23,-1.0087682461021411e+23
19820016,-1.1620119378887012e+23,-1.3185354511638875e+23,-1.0123410042285297e+23
19820116,-1.168306266305906e+23,-1.317286032531265e+23,-1.0154665173819237e+23
19820216,-1.174864699316059e+23,-1.3170929632152396e+23,-1.0207116346879407e+23
19820316,-1.1856103360653608e+23,-1.3252648573290941e+23,-1.0307926046838375e+23
19820416,-1.2016500202294316e+23,-1.3397633256334853e+23,-1.0473596663690726e+23
19820516,-1.2166957329341436e+23,-1.3534410579417847e+23,-1.065446129978592e+23
19820616,-1.231915748455234e+23,-1.3672855210142887e+23,-1.083221357323863e+23
19820716,-1.2519010332504441e+23,-1.3863123887679987e+23,-1.1073128831465213e+23
19820816,-1.2728700573266595e+23,-1.4071224643001653e+23,-1.1307780858630016e+23
19820916,-1.2975898608177339e+23,-1.4329163657939682e+23,-1.1562623798944217e+23
19821016,-1.3203081790660115e+23,-1.4548271435930623e+23,-1.1790312210245194e+23
19821116,-1.3454760261684145e+23,-1.476322712024511e+23,-1.207354569249035e+23
19830016,-1.3688567263438869e+23,-1.4986471304373804e+23,-1.2351355339584277e+23
19830116,-1.39376302689793e+23,-1.5256700417514946e+23,-1.2637219599551761e+23
19830216,-1.4208105849116051e+23,-1.5542551241743544e+23,-1.2908974682366645e+23
19830316,-1.4486895749704871e+23,-1.5821300489839727e+23,-1.3174712355599412e+23
19830416,-1.4782460778281709e+23,-1.610134249620895e+23,-1.346252314638584e+23
19830516,-1.5056749301018975e+23,-1.635548445124115e+23,-1.3719664573829863e+23
19830616,-1.5281039055849158e+23,-1.6545512186198182e+23,-1.3926411171803574e+23
19830716,-1.5416525031786997e+23,-1.6645280503803317e+23,-1.4044545694109079e+23
19830816,-1.5517667082386467e+23,-1.670093538751841e+23,-1.414013662281985e+23
19830916,-1.5625962740706043e+23,-1.6760912826155853e+23,-1.4255654929041823e+23
19831016,-1.5752203832412807e+23,-1.6861043608470995e+23,-1.4391227389104507e+23
19831116,-1.5878429221568874e+23,-1.69633358183673e+23,-1.4510676812381217e+23
19840016,-1.6029282305095237e+23,-1.7074727851550683e+23,-1.4658037219288562e+23
19840116,-1.6128660640996637e+23,-1.716500535836109e+23,-1.476243403635073e+23
19840216,-1.6157162752102364e+23,-1.7193118178315024e+23,-1.4792926258107794e+23
19840316,-1.6122102484207262e+23,-1.713585475893302e+23,-1.4768145426338169e+23
