time,ohc_mean,ohc_min,ohc_max
19780616,-6.152464811268778e+22,-7.369402199852928e+22,-5.249100139407507e+22
19780716,-6.158214301709064e+22,-7.387914621421204e+22,-5.236959898481995e+22
19780816,-6.135544307084789e+22,-7.355524582781167e+22,-5.218981904069501e+22
19780916,-6.133099115197104e+22,-7.338900670656636e+22,-5.222617434868696e+22
19781016,-6.138337995017637e+22,-7.357222139600711e+22,-5.224894042010329e+22
19781116,-6.189337207557943e+22,-7.420397209033582e+22,-5.263644214164125e+22
19790016,-6.2112525640166585e+22,-7.424739880034268e+22,-5.2936410024321795e+22
19790116,-6.279239587037387e+22,-7.470248641678856e+22,-5.38051926730384e+22
19790216,-6.3279240544532145e+22,-7.507802545181632e+22,-5.432288370200445e+22
19790316,-6.3723814657767925e+22,-7.540507535555609e+22,-5.47984139077589e+22
19790416,-6.388494587137587e+22,-7.545778173259515e+22,-5.500239244328164e+22
19790516,-6.394430751782427e+22,-7.5236597194696035e+22,-5.5266079702664065e+22
19790616,-6.414440357516825e+22,-7.500610221516728e+22,-5.578478666864605e+22
19790716,-6.444502267835491e+22,-7.4874451489660105e+22,-5.651075154127945e+22
19790816,-6.4492480560388226e+22,-7.456152337315189e+22,-5.6876772593794734e+22
19790916,-6.424332581652339e+22,-7.4080673665637574e+22,-5.685174871776522e+22
19791016,-6.402909611246884e+22,-7.376927226940304e+22,-5.690379756925868e+22
19791116,-6.369185809059203e+22,-7.322687336698133e+22,-5.684050548129549e+22
19800016,-6.3668132151975125e+22,-7.306357246919291e+22,-5.690338361339293e+22
19800116,-6.385295920514247e+22,-7.3155007551227535e+22,-5.71149904960845e+22
19800216,-6.452891768377341e+22,-7.361079810451526e+22,-5.796484338966735e+22
19800316,-6.523715661345347e+22,-7.410091209176304e+22,-5.887214682719673e+22
19800416,-6.552834457854046e+22,-7.422721704451253e+22,-5.9233414330305326e+22
19800516,-6.590389742460708e+22,-7.454864720651727e+22,-5.963205420432171e+22
19800616,-6.6156859136296924e+22,-7.475522957322457e+22,-5.996494640267809e+22
19800716,-6.677099114840342e+22,-7.525055422524123e+22,-6.048047758032285e+22
19800816,-6.755838151707445e+22,-7.593899322927953e+22,-6.127949609311176e+22
19800916,-6.80409712653648e+22,-7.630623963619342e+22,-6.187179037580511e+22
19801016,-6.817772719634956e+22,-7.628288546972576e+22,-6.208311127992034e+22
19801116,-6.767333627286305e+22,-7.554761728616212e+22,-6.16779697092419e+22
19810016,-6.706992590532944e+22,-7.466806840723632e+22,-6.134616175249582e+22
19810116,-6.627871693453437e+22,-7.357129553098371e+22,-6.088787582971457e+22
19810216,-6.552944353190952e+22,-7.268771142679179e+22,-6.032747528898231e+22
19810316,-6.446042213680076e+22,-7.119552625625574e+22,-5.954683333917292e+22
19810416,-6.298757677414453e+22,-6.9151060910415565e+22,-5.844015517083988e+22
19810516,-6.187752473415065e+22,-6.748977533167095e+22,-5.755688369152209e+22
19810616,-6.1392247763022645e+22,-6.655093693895079e+22,-5.729076974254046e+22
19810716,-6.079674068741512e+22,-6.5593744125949276e+22,-5.678755515927662e+22
19810816,-6.0491922653115885e+22,-6.491958453512949e+22,-5.650854627866192e+22
19810916,-6.029023795100335e+22,-6.4184494994351075e+22,-5.641967074241551e+22
19811016,-6.011784240906741e+22,-6.346950576930955e+22,-5.663039004068052e+22
19811116,-6.039912680845384e+22,-6.35455441701181e+22,-5.6961000039925724e+22
19820016,-6.101510552158754e+22,-6.40070565467324e+22,-5.729597702960961e+22
19820116,-6.174992889962798e+22,-6.462834462852679e+22,-5.7755358453000214e+22
19820216,-6.2506861348959105e+22,-6.510386657768193e+22,-5.842358905491057e+22
19820316,-6.361567587483537e+22,-6.618761879681186e+22,-5.938082052380888e+22
19820416,-6.5192984257468306e+22,-6.774228690857805e+22,-6.090346091152505e+22
19820516,-6.6693841409326816e+22,-6.919071210273481e+22,-6.2600448025715706e+22
19820616,-6.814157695226063e+22,-7.057308300115693e+22,-6.409147502054758e+22
19820716,-6.978505177025892e+22,-7.220810133507491e+22,-6.598466407960441e+22
19820816,-7.132729475089317e+22,-7.38079262897048e+22,-6.761592265843348e+22
19820916,-7.314886989553536e+22,-7.582303792377371e+22,-6.933089865073572e+22
19821016,-7.473464331908789e+22,-7.753203238517088e+22,-7.064758717569243e+22
19821116,-7.656965818079807e+22,-7.919079219512448e+22,-7.25561068631808e+22
19830016,-7.825758217603862e+22,-8.078348795154424e+22,-7.448080348053069e+22
19830116,-8.010255689844473e+22,-8.258811635102862e+22,-7.652162278717254e+22
19830216,-8.221046190019589e+22,-8.491070299305693e+22,-7.850897048013865e+22
19830316,-8.446889859359198e+22,-8.7522631649745e+22,-8.050222501931604e+22
19830416,-8.696038148064578e+22,-9.024775678186712e+22,-8.277311409062184e+22
19830516,-8.922309591814794e+22,-9.271886238180693e+22,-8.467584289958934e+22
19830616,-9.100313616486676e+22,-9.473689009663456e+22,-8.61673983167775e+22
19830716,-9.213102583708473e+22,-9.604269154479207e+22,-8.700312041592954e+22
19830816,-9.31640056749756e+22,-9.717419993437064e+22,-8.78596532736597e+22
19830916,-9.444980603670801e+22,-9.843112156397248e+22,-8.913383569943336e+22
19831016,-9.600862331481088e+22,-9.999780678074437e+22,-9.075680765494806e+22
19831116,-9.75479515657663e+22,-1.0176418160499386e+23,-9.216142933792915e+22
19840016,-9.92262349304645e+22,-1.0360086137242629e+23,-9.371269723197666e+22
19840116,-1.0032554288294737e+23,-1.0469780838786449e+23,-9.475875056922582e+22
19840216,-1.0063361987205696e+23,-1.0511862173464623e+23,-9.495499342178862e+22
19840316,-1.001813515840378e+23,-1.0467198174520139e+23,-9.447811101024604e+22
19840416,-1.0023204320072356e+23,-1.0475902656819928e+23,-9.456540653362317e+22
19840516,-1.0079643445614563e+23,-1.053989085116552e+23,-9.51733804737192e+22
19840616,-1.0114326236800895e+23,-1.058466586384082e+23,-9.548009587454145e+22
19840716,-1.0201579786629503e+23,-1.0670464991181767e+23,-9.641851468189632e+22
19840816,-1.0258927498384532e+23,-1.071979456922022e+23,-9.720331495536166e+22
19840916,-1.0306593431708636e+23,-1.0779588636292837e+23,-9.764106408854213e+22
19841016,-1.035872405355933e+23,-1.0854526357352463e+23,-9.802815298011425e+22
19841116,-1.0363555034855611e+23,-1.0865549217680426e+23,-9.807766555441757e+22
19850016,-1.0331173883318839e+23,-1.082482601852988e+23,-9.7871038151714e+22
19850116,-1.0291070409501014e+23,-1.0777562241640502e+23,-9.760570482666778e+22
19850216,-1.0219705934457737e+23,-1.066661704060015e+23,-9.738806987587497e+22
19850316,-1.0199509601976792e+23,-1.0607847842682733e+23,-9.768726276411964e+22
19850416,-1.0142764697031886e+23,-1.0522261360304192e+23,-9.75112936158794e+22
19850516,-1.0063046945399763e+23,-1.0417272470011011e+23,-9.705636024772075e+22
19850616,-1.0035936191374916e+23,-1.0363408968107697e+23,-9.707436864143072e+22
19850716,-1.0003998013897493e+23,-1.0336263521353721e+23,-9.67521743686892e+22
19850816,-9.96122994032414e+22,-1.0285358133805652e+23,-9.642482047197459e+22
19850916,-9.857135464916955e+22,-1.0155736880410562e+23,-9.568948548501647e+22
19851016,-9.774941363993725e+22,-1.0039760708226474e+23,-9.521393238596391e+22
19851116,-9.724567010889717e+22,-9.96494105653708e+22,-9.498450626074672e+22
19860016,-9.664620196729741e+22,-9.882979896798577e+22,-9.459558590532613e+22
19860116,-9.607804555246687e+22,-9.813151284336222e+22,-9.417063975528633e+22
19860216,-9.594262561431157e+22,-9.805940946272808e+22,-9.389681414254276e+22
19860316,-9.566139218066091e+22,-9.78642009368797e+22,-9.33948084004789e+22
19860416,-9.472516197260496e+22,-9.713057206358043e+22,-9.22701822617309e+22
19860516,-9.387894881318094e+22,-9.655030652019182e+22,-9.133928446575371e+22
19860616,-9.33048317341236e+22,-9.627010906457545e+22,-9.061309328723904e+22
19860716,-9.303732467165722e+22,-9.605047151314835e+22,-9.048720716925491e+22
19860816,-9.32407046787895e+22,-9.648452544283456e+22,-9.061869426397562e+22
19860916,-9.333909406924874e+22,-9.694592222705843e+22,-9.057445690603583e+22
19861016,-9.306628431846112e+22,-9.70920385145687e+22,-9.012390554031462e+22
19861116,-9.260022901078271e+22,-9.681753886308092e+22,-8.942397935482678e+22
19870016,-9.243433516550882e+22,-9.67918743500044e+22,-8.92283212196156e+22
19870116,-9.246229336187555e+22,-9.691415758828664e+22,-8.923774425123594e+22
19870216,-9.240178524908202e+22,-9.68639349464421e+22,-8.927425793581477e+22
19870316,-9.194089647089612e+22,-9.635136451025236e+22,-8.878179006716175e+22
19870416,-9.168453611774746e+22,-9.604555583415508e+22,-8.854678097960649e+22
19870516,-9.097336624542993e+22,-9.512422818738607e+22,-8.78296412857429e+22
19870616,-9.016811647713658e+22,-9.407740098160093e+22,-8.72428575324936e+22
19870716,-8.917160423698838e+22,-9.28546271455737e+22,-8.637976443130625e+22
19870816,-8.796812277092488e+22,-9.137878703928526e+22,-8.520641459878965e+22
19870916,-8.732855517872294e+22,-9.039634629617277e+22,-8.462570995443736e+22
19871016,-8.712429321666365e+22,-8.992154229585822e+22,-8.437970007419232e+22
19871116,-8.682793249210464e+22,-8.953198768349012e+22,-8.416343046468654e+22
19880016,-8.638017380851237e+22,-8.900402019077435e+22,-8.375494797368453e+22
19880116,-8.596920442979614e+22,-8.839839712968383e+22,-8.340071584379383e+22
19880216,-8.512042586990438e+22,-8.773983200317374e+22,-8.244949480389821e+22
19880316,-8.433099762240197e+22,-8.730676436180593e+22,-8.171423675343374e+22
19880416,-8.412167166280167e+22,-8.704550604382254e+22,-8.151651596959322e+22
19880516,-8.448406866869682e+22,-8.735913146767305e+22,-8.19387719694556e+22
19880616,-8.445382024179959e+22,-8.734052784821232e+22,-8.188636583239171e+22
19880716,-8.4278495708786e+22,-8.717439906515788e+22,-8.168415571032265e+22
19880816,-8.388123979093508e+22,-8.682230539449024e+22,-8.138616303137868e+22
19880916,-8.308334274951338e+22,-8.609165264994472e+22,-8.068980820039533e+22
19881016,-8.192002100722707e+22,-8.48348830168303e+22,-7.972246539973363e+22
19881116,-8.087828969948029e+22,-8.370045479349332e+22,-7.876343286628434e+22
19890016,-8.006647248197035e+22,-8.290739416771144e+22,-7.79074231767109e+22
19890116,-7.920556272588234e+22,-8.239034790409205e+22,-7.701158290143306e+22
19890216,-7.860881738555727e+22,-8.1951276213821e+22,-7.634578987282102e+22
19890316,-7.854183947659905e+22,-8.170298976396431e+22,-7.640910635528219e+22
19890416,-7.831339633706053e+22,-8.146521996983747e+22,-7.625532794360588e+22
19890516,-7.788461657289792e+22,-8.118458191205758e+22,-7.5806706370325e+22
19890616,-7.73780902676481e+22,-8.086669608295956e+22,-7.525426931963384e+22
19890716,-7.704352738394995e+22,-8.06614452805421e+22,-7.4857931160327e+22
19890816,-7.676480838503128e+22,-8.043500354067796e+22,-7.4543113033175175e+22
19890916,-7.652556749008617e+22,-8.03845827404498e+22,-7.398363985866619e+22
19891016,-7.64020771369838e+22,-8.041650162750882e+22,-7.3601525568182466e+22
19891116,-7.6226308023627e+22,-8.027222806284607e+22,-7.3347938006264395e+22
19900016,-7.614084058639862e+22,-8.023528503510275e+22,-7.3120332085896596e+22
19900116,-7.61081021192674e+22,-8.003561344202366e+22,-7.292839092157788e+22
19900216,-7.613518631706644e+22,-7.969195951705771e+22,-7.309966431660666e+22
19900316,-7.58191779635931e+22,-7.91709913687628e+22,-7.280138040488678e+22
19900416,-7.4785650337867555e+22,-7.816679373585048e+22,-7.1467835281824794e+22
19900516,-7.355447233457567e+22,-7.688623271180459e+22,-6.999288726356254e+22
19900616,-7.253016808088698e+22,-7.56238234460568e+22,-6.888938188116699e+22
19900716,-7.13940392232707e+22,-7.450972372083781e+22,-6.770198494611265e+22
19900816,-7.028952751153841e+22,-7.350075602532018e+22,-6.640013991022779e+22
19900916,-6.969025400050252e+22,-7.294023876629758e+22,-6.585127046104145e+22
19901016,-6.918509356195969e+22,-7.265672516015561e+22,-6.5307062237469444e+22
19901116,-6.858299629395743e+22,-7.252626638734981e+22,-6.439069117739033e+22
19910016,-6.767695994418321e+22,-7.201621046095203e+22,-6.323261755480977e+22
19910116,-6.623315199048441e+22,-7.07232833029293e+22,-6.1743849865790955e+22
19910216,-6.5306729121217e+22,-6.993463920718201e+22,-6.0688907924077246e+22
19910316,-6.495400081830188e+22,-6.973236340761838e+22,-6.015497954195467e+22
19910416,-6.520896265364624e+22,-7.0015724266673e+22,-6.065283221456216e+22
19910516,-6.577973558480027e+22,-7.0602426204529065e+22,-6.137009838451529e+22
19910616,-6.645201094459596e+22,-7.135864138055954e+22,-6.209732501564429e+22
19910716,-6.736405074279345e+22,-7.2250131178597344e+22,-6.309098197362874e+22
19910816,-6.831544126815504e+22,-7.3279602262018525e+22,-6.4125475321234384e+22
19910916,-6.9273309320860685e+22,-7.4145278177592176e+22,-6.526428404580892e+22
19911016,-7.007845122794294e+22,-7.4653127340172545e+22,-6.621779366491519e+22
19911116,-7.13231305725577e+22,-7.5542729379366545e+22,-6.783119659712163e+22
19920016,-7.254508565417269e+22,-7.6294037883603e+22,-6.952736405618011e+22
19920116,-7.429319688073331e+22,-7.773829349510476e+22,-7.152381502519301e+22
19920216,-7.5885458415089e+22,-7.92983464108254e+22,-7.327807404054497e+22
19920316,-7.704999425277488e+22,-8.02761458192219e+22,-7.460451886349443e+22
19920416,-7.822167865414928e+22,-8.129206219366461e+22,-7.580341461429735e+22
19920516,-7.931584146923785e+22,-8.233951089619833e+22,-7.695316408356666e+22
19920616,-8.053911558012369e+22,-8.359232299114018e+22,-7.809181293035443e+22
19920716,-8.179837885635178e+22,-8.47884340161735e+22,-7.934290915383827e+22
19920816,-8.313628699167275e+22,-8.607031984910981e+22,-8.06691366781057e+22
19920916,-8.413622271813771e+22,-8.70517780569036e+22,-8.163614283469525e+22
19921016,-8.520809886999028e+22,-8.808795800256967e+22,-8.274759144093358e+22
19921116,-8.614853026095865e+22,-8.894439778590753e+22,-8.371331069392962e+22
19930016,-8.715542284788798e+22,-9.002648442377528e+22,-8.460331130169063e+22
19930116,-8.817823641010001e+22,-9.107341070875221e+22,-8.556391258901013e+22
19930216,-8.875086850224022e+22,-9.151353924373582e+22,-8.61271507728076e+22
19930316,-8.90727879052845e+22,-9.191242156153213e+22,-8.642269574535409e+22
19930416,-8.944618150050977e+22,-9.22934163322085e+22,-8.680547093908313e+22
19930516,-8.956301238084312e+22,-9.236075565503681e+22,-8.697545555401855e+22
19930616,-8.976531692838437e+22,-9.240852533628433e+22,-8.729024365717286e+22
19930716,-8.94603567304569e+22,-9.19694221208159e+22,-8.706420498947538e+22
19930816,-8.925971521213804e+22,-9.150380321194137e+22,-8.700632547766436e+22
19930916,-8.919367818020197e+22,-9.118426756417988e+22,-8.703317969164242e+22
19931016,-8.921249767220483e+22,-9.111080184465845e+22,-8.722289307534546e+22
19931116,-8.904934261598434e+22,-9.085314040157746e+22,-8.72195799272196e+22
19940016,-8.89146025712528e+22,-9.06774662391128e+22,-8.717491397671527e+22
19940116,-8.875308592457674e+22,-9.051148307244631e+22,-8.70959426066494e+22
19940216,-8.834346942718858e+22,-9.008514305832184e+22,-8.67520499909032e+22
19940316,-8.830190750766742e+22,-9.019250136743897e+22,-8.659712241072196e+22
19940416,-8.777960719460273e+22,-8.989847110556715e+22,-8.588578935797793e+22
19940516,-8.719529651802882e+22,-8.945955328828338e+22,-8.516332791055465e+22
19940616,-8.657537257656155e+22,-8.892026900030395e+22,-8.452707586839839e+22
19940716,-8.604109156258816e+22,-8.860875201167898e+22,-8.378959078791817e+22
19940816,-8.508880316958086e+22,-8.797373695822037e+22,-8.258573282092583e+22
19940916,-8.412210558462577e+22,-8.714570362953215e+22,-8.154452760867554e+22
19941016,-8.298987631886683e+22,-8.603039393721328e+22,-8.036172847354077e+22
19941116,-8.191777761413269e+22,-8.494881995910313e+22,-7.923604286298041e+22
19950016,-8.059921776847081e+22,-8.358898056961674e+22,-7.763178786751708e+22
19950116,-7.895360246462963e+22,-8.210389757569305e+22,-7.573096483179188e+22
19950216,-7.80208271179678e+22,-8.130266216598757e+22,-7.448604754699679e+22
19950316,-7.746605772808964e+22,-8.071187921626916e+22,-7.371140776959077e+22
19950416,-7.756606601249491e+22,-8.074777215469938e+22,-7.367551558176051e+22
19950516,-7.778974134122794e+22,-8.093762289819105e+22,-7.372015826366675e+22
19950616,-7.759950403876824e+22,-8.081202050698345e+22,-7.329873768153525e+22
19950716,-7.750030107303632e+22,-8.07227441503702e+22,-7.302336921061934e+22
19950816,-7.774327755375236e+22,-8.098078314521996e+22,-7.3094949798396736e+22
19950916,-7.79366542404523e+22,-8.121530884641522e+22,-7.317086922911513e+22
19951016,-7.80693175252757e+22,-8.147833407665241e+22,-7.306225966990153e+22
19951116,-7.841276165755901e+22,-8.19903152918909e+22,-7.317575338291102e+22
19960016,-7.87217823759705e+22,-8.242127374743324e+22,-7.360784149135989e+22
19960116,-7.891451587358366e+22,-8.268963123962923e+22,-7.3877003626689314e+22
19960216,-7.891228456514829e+22,-8.267566107358513e+22,-7.403565643436232e+22
19960316,-7.82885950889726e+22,-8.195530656018754e+22,-7.376397491034135e+22
19960416,-7.737461604077557e+22,-8.091691009290483e+22,-7.3178959945845705e+22
19960516,-7.641798550218752e+22,-7.985975012837465e+22,-7.2526226230253135e+22
19960616,-7.57567619758774e+22,-7.918186080646346e+22,-7.215194670192116e+22
19960716,-7.4788937590295555e+22,-7.818462423737518e+22,-7.148764961898535e+22
19960816,-7.37116528404705e+22,-7.708208900539936e+22,-7.06407540891578e+22
19960916,-7.2464806814075e+22,-7.59299000863319e+22,-6.944690687353716e+22
19961016,-7.121638452780992e+22,-7.4693219885255276e+22,-6.839545747333448e+22
19961116,-6.993190859966793e+22,-7.32058175375235e+22,-6.734106009187571e+22
19970016,-6.9018611321394484e+22,-7.213564066887033e+22,-6.659440305545438e+22
19970116,-6.830171302047092e+22,-7.115752225550021e+22,-6.598069528243279e+22
19970216,-6.736314942238803e+22,-7.011102906668744e+22,-6.508115192236134e+22
19970316,-6.619924168673018e+22,-6.892081475476622e+22,-6.3895781231839356e+22
19970416,-6.500697771155853e+22,-6.782063190299575e+22,-6.2609408687774294e+22
19970516,-6.38393837796057e+22,-6.666484836082571e+22,-6.125163419871706e+22
19970616,-6.23179052455334e+22,-6.500919453341512e+22,-5.980321613525971e+22
19970716,-6.1234940405738314e+22,-6.3687199266897505e+22,-5.85984912253391e+22
19970816,-6.030774644515469e+22,-6.257093105845795e+22,-5.78278033566061e+22
19970916,-5.948054703299748e+22,-6.156877430677677e+22,-5.700641696566791e+22
19971016,-5.904521062825738e+22,-6.11083457964728e+22,-5.646346111809228e+22
19971116,-5.846447888724733e+22,-6.077439750400381e+22,-5.577160988673631e+22
19980016,-5.792791439814287e+22,-6.044475089977889e+22,-5.524812760394942e+22
19980116,-5.7514205704953285e+22,-6.002596229632961e+22,-5.4872268062748186e+22
19980216,-5.742183530033604e+22,-5.9820518589728096e+22,-5.490881139602458e+22
19980316,-5.773304409262652e+22,-6.0085844408774945e+22,-5.531940682585176e+22
19980416,-5.838193608761696e+22,-6.059367518165683e+22,-5.612263432779241e+22
19980516,-5.915839231687268e+22,-6.127138773728265e+22,-5.716168606882089e+22
19980616,-6.023437537628542e+22,-6.227597830926245e+22,-5.827386951239842e+22
19980716,-6.1251107802980616e+22,-6.336083466090103e+22,-5.937532275456377e+22
19980816,-6.208386653357785e+22,-6.425470123364218e+22,-6.005500338322674e+22
19980916,-6.2809582807511825e+22,-6.5070315886357925e+22,-6.069645783355256e+22
19981016,-6.348199064819654e+22,-6.582875546530435e+22,-6.122617910302323e+22
19981116,-6.410927347145492e+22,-6.646104584098841e+22,-6.1717926395735876e+22
19990016,-6.4198017052232254e+22,-6.6441863133675594e+22,-6.166618904321664e+22
19990116,-6.439912259143271e+22,-6.67066068624706e+22,-6.181524505538369e+22
19990216,-6.4354032026543525e+22,-6.6709987939890846e+22,-6.175767404014714e+22
19990316,-6.416067237846218e+22,-6.672108330817282e+22,-6.1381236912293685e+22
19990416,-6.3567215716705e+22,-6.642994773496148e+22,-6.054157904236729e+22
19990516,-6.275917814518231e+22,-6.594301066195083e+22,-5.9541563752308925e+22
19990616,-6.184339352883468e+22,-6.549997768050754e+22,-5.818076697260175e+22
19990716,-6.061280572227397e+22,-6.464295505631791e+22,-5.675379242347016e+22
19990816,-5.94752638602746e+22,-6.3697297087862005e+22,-5.560245018113265e+22
19990916,-5.8438075108292e+22,-6.273185105324337e+22,-5.454712956175027e+22
19991016,-5.746740129522589e+22,-6.158358139175163e+22,-5.375570074023338e+22
19991116,-5.6598462897022185e+22,-6.042119519722789e+22,-5.312961482363596e+22
20000016,-5.593824367342897e+22,-5.959490738869525e+22,-5.2592548183173054e+22
20000116,-5.5174336724534905e+22,-5.881305734828582e+22,-5.1807986600487965e+22
20000216,-5.447619966905903e+22,-5.825619813806055e+22,-5.095530844873888e+22
20000316,-5.365644080396619e+22,-5.7173132717873785e+22,-5.022178053113124e+22
20000416,-5.310975567565911e+22,-5.6351628482745356e+22,-4.9841175321822666e+22
20000516,-5.242905865962024e+22,-5.546363648041814e+22,-4.913052456442217e+22
20000616,-5.169371196330309e+22,-5.450197647188625e+22,-4.859915497748788e+22
20000716,-5.141950024195147e+22,-5.403714944594621e+22,-4.843083406731482e+22
20000816,-5.114523747980407e+22,-5.357570837632601e+22,-4.8311560359483575e+22
20000916,-5.075010425857754e+22,-5.302111147431357e+22,-4.814660288763221e+22
20001016,-4.991360844100952e+22,-5.2190264146458185e+22,-4.747329898074163e+22
20001116,-4.894127737834055e+22,-5.1468593831369454e+22,-4.642605519199097e+22
20010016,-4.786626289308765e+22,-5.059589567807682e+22,-4.533440290851469e+22
20010116,-4.663709676033931e+22,-4.941617175088762e+22,-4.42291019034177e+22
20010216,-4.554365159385137e+22,-4.8203022857864e+22,-4.32557633104521e+22
20010316,-4.456960120696467e+22,-4.739733751642671e+22,-4.229827025747543e+22
20010416,-4.320097829700503e+22,-4.627410374056349e+22,-4.0788784508970834e+22
20010516,-4.197559398698379e+22,-4.516054182020001e+22,-3.961156045487479e+22
20010616,-4.077338602630492e+22,-4.389990809860532e+22,-3.854005934028119e+22
20010716,-3.947019869255111e+22,-4.239976487987772e+22,-3.7383306773591327e+22
20010816,-3.837788212812979e+22,-4.119170467913307e+22,-3.6299210779689835e+22
20010916,-3.7191042288349365e+22,-4.010757509588435e+22,-3.50407106384186e+22
20011016,-3.608785429713755e+22,-3.9178939045170045e+22,-3.3661570697429153e+22
20011116,-3.5108723962461156e+22,-3.817185723199637e+22,-3.257193114768633e+22
20020016,-3.4335918238473384e+22,-3.742751954938315e+22,-3.163321022385645e+22
20020116,-3.4007259311176747e+22,-3.7117244803655393e+22,-3.116594581226808e+22
20020216,-3.3567214880916192e+22,-3.6622490795241525e+22,-3.079566285330543e+22
20020316,-3.3302283352016723e+22,-3.623881469393703e+22,-3.0605198682014507e+22
20020416,-3.2879076642273e+22,-3.560509067237159e+22,-3.0347757164715313e+22
20020516,-3.2933826602702964e+22,-3.552638989358332e+22,-3.0480605847723362e+22
20020616,-3.3138009564118793e+22,-3.5542333762164117e+22,-3.0773300041705738e+22
20020716,-3.3345431514386627e+22,-3.5839393633035274e+22,-3.092088769274428e+22
20020816,-3.329685122273618e+22,-3.5831471988940716e+22,-3.084973269513167e+22
20020916,-3.319943708677626e+22,-3.5562666200931806e+22,-3.080499919063294e+22
20021016,-3.292863991960212e+22,-3.503975005814808e+22,-3.0818612258756587e+22
20021116,-3.264388489622285e+22,-3.474274835877211e+22,-3.063317241579995e+22
20030016,-3.199255037397451e+22,-3.4118957026184836e+22,-3.0023859968364687e+22
20030116,-3.1151556323568672e+22,-3.3329759362983345e+22,-2.9118586340717363e+22
20030216,-3.0375220227833015e+22,-3.273597420116335e+22,-2.802984000490064e+22
20030316,-2.951168468551226e+22,-3.207176587667019e+22,-2.68935716858159e+22
20030416,-2.8619387260706283e+22,-3.1286783958019887e+22,-2.579981143623903e+22
20030516,-2.721711600637073e+22,-3.0007608916759307e+22,-2.420974146605201e+22
20030616,-2.6030606805862934e+22,-2.8853781813327387e+22,-2.2927659726531927e+22
20030716,-2.482486282517164e+22,-2.756677688881465e+22,-2.1744827377349917e+22
20030816,-2.3442417861300647e+22,-2.6192341051460983e+22,-2.0289415223671257e+22
20030916,-2.238508163714004e+22,-2.5257103661942874e+22,-1.9154506991673985e+22
20031016,-2.1408335357986392e+22,-2.432306798292533e+22,-1.8088617174566103e+22
20031116,-2.0404785211345505e+22,-2.3250269643989064e+22,-1.7101439207595575e+22
20040016,-1.975990126990344e+22,-2.2486645671271596e+22,-1.6614140908364817e+22
20040116,-1.8848047414075564e+22,-2.15961600821257e+22,-1.5835607487605962e+22
