time,ohc_mean,ohc_min,ohc_max
19930716,-6.764430539412507e+22,-7.521789487134347e+22,-5.782423650570122e+22
19930816,-6.740989791242003e+22,-7.490819508516815e+22,-5.769834926181717e+22
19930916,-6.714585734564685e+22,-7.457953777166138e+22,-5.753586501676118e+22
19931016,-6.683081861717327e+22,-7.419111093569995e+22,-5.7331966795431794e+22
19931116,-6.6484592911640106e+22,-7.376862562755655e+22,-5.711440014923334e+22
19940016,-6.6209700170964845e+22,-7.342515222187566e+22,-5.6923326678442835e+22
19940116,-6.6010324389321255e+22,-7.315151050611688e+22,-5.6769805722545216e+22
19940216,-6.586004872731513e+22,-7.293519848771462e+22,-5.666391896460632e+22
19940316,-6.566842176413042e+22,-7.26788171928277e+22,-5.652648861957736e+22
19940416,-6.547877796104162e+22,-7.240739087278562e+22,-5.638960996550275e+22
19940516,-6.526659056435809e+22,-7.211551032913592e+22,-5.623907452085811e+22
19940616,-6.503781025532745e+22,-7.179194996450742e+22,-5.610200521439928e+22
19940716,-6.482166764733117e+22,-7.1485916859028715e+22,-5.599365836516393e+22
19940816,-6.463813703037656e+22,-7.121433291299967e+22,-5.592452510848405e+22
19940916,-6.44679920872944e+22,-7.0959238897006245e+22,-5.5887800505322655e+22
19941016,-6.434972508409987e+22,-7.075827777323385e+22,-5.591668959573236e+22
19941116,-6.425919635149025e+22,-7.059303319690624e+22,-5.59658670271634e+22
19950016,-6.412050237146584e+22,-7.037891480682248e+22,-5.598033746806611e+22
19950116,-6.403349755544465e+22,-7.020285183358999e+22,-5.604684962976287e+22
19950216,-6.390196745134751e+22,-6.995961579541543e+22,-5.607056258300085e+22
19950316,-6.379646049697719e+22,-6.974817479531014e+22,-5.612122882940871e+22
19950416,-6.364099533712043e+22,-6.9494377816009394e+22,-5.611349239584882e+22
19950516,-6.352784870152222e+22,-6.929204947445012e+22,-5.614767771942031e+22
19950616,-6.3429093018293305e+22,-6.911494654500368e+22,-5.618953379905713e+22
19950716,-6.335041528292313e+22,-6.894176925323243e+22,-5.625033839882613e+22
19950816,-6.330729496781092e+22,-6.87893651900424e+22,-5.6342496308600955e+22
19950916,-6.329054908319649e+22,-6.864360055860302e+22,-5.645926413853954e+22
19951016,-6.324332110992415e+22,-6.846916263423608e+22,-5.651687118257311e+22
19951116,-6.3150557691179426e+22,-6.824494079368828e+22,-5.650083386430005e+22
19960016,-6.303272040644932e+22,-6.800126828164983e+22,-5.64615936254468e+22
19960116,-6.291504142324613e+22,-6.777250343497792e+22,-5.645785826485586e+22
19960216,-6.288115018473031e+22,-6.764723993964227e+22,-5.654528476792216e+22
19960316,-6.29045862416512e+22,-6.757741538041958e+22,-5.668022462235719e+22
19960416,-6.296539894789953e+22,-6.755144462256841e+22,-5.683965054796623e+22
19960516,-6.299415878499994e+22,-6.750683158935971e+22,-5.694373098715457e+22
19960616,-6.309852602842455e+22,-6.755522689565546e+22,-5.709095853787291e+22
19960716,-6.318645798548902e+22,-6.759954531838854e+22,-5.721402652839022e+22
19960816,-6.32153462502388e+22,-6.760981239963904e+22,-5.7287257685431046e+22
19960916,-6.322577080735628e+22,-6.761600222202689e+22,-5.732926501095534e+22
19961016,-6.330183397796277e+22,-6.768202949616377e+22,-5.746579688785864e+22
19961116,-6.342634574746062e+22,-6.779273172800423e+22,-5.767602229136452e+22
19970016,-6.358826906918301e+22,-6.793375969853552e+22,-5.791304899155284e+22
19970116,-6.371606441316919e+22,-6.8046288890624815e+22,-5.810155503525578e+22
19970216,-6.380155264201588e+22,-6.810538324843532e+22,-5.8248751060776724e+22
19970316,-6.389560769313372e+22,-6.8160281752593e+22,-5.839677124502948e+22
19970416,-6.399512688661947e+22,-6.821023230196008e+22,-5.854755213585382e+22
19970516,-6.410855529743435e+22,-6.824362499199715e+22,-5.871616878240241e+22
19970616,-6.419722899735746e+22,-6.822819190667409e+22,-5.888476028385309e+22
19970716,-6.429545288053037e+22,-6.821730633107477e+22,-5.905957350818897e+22
19970816,-6.442770040804816e+22,-6.822298124190522e+22,-5.926994865638246e+22
19970916,-6.45394217294243e+22,-6.82257974928722e+22,-5.946459685937719e+22
19971016,-6.45425569853649e+22,-6.814919801861007e+22,-5.952043398875721e+22
19971116,-6.457446528896478e+22,-6.812372716031754e+22,-5.959430465694513e+22
19980016,-6.463697810407245e+22,-6.815464099405972e+22,-5.970717762380597e+22
19980116,-6.47181241873384e+22,-6.8211229098677595e+22,-5.986882907823087e+22
19980216,-6.480377492107162e+22,-6.828207972801539e+22,-6.006106823072493e+22
19980316,-6.484302829542379e+22,-6.8319348140831786e+22,-6.023236602025169e+22
19980416,-6.483693875318764e+22,-6.831184702035244e+22,-6.03788699926299e+22
19980516,-6.480112778027064e+22,-6.830366022682981e+22,-6.04850115792477e+22
19980616,-6.469698016238785e+22,-6.823280922219205e+22,-6.049148137541239e+22
19980716,-6.455392459624432e+22,-6.812018245211083e+22,-6.044240865267268e+22
19980816,-6.440222069267636e+22,-6.800635059382932e+22,-6.036645506965711e+22
19980916,-6.428152392242285e+22,-6.7903968011700494e+22,-6.03034230645724e+22
